customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,cluster,segment
405-1743989-4796781,29,1,324.77,4,1,1,6,411,0,Regular Customers
405-1744133-9435140,37,1,4380.68,4,1,5,10,415,2,High Value Customers
405-1744825-7829414,81,1,403.11,2,1,1,4,211,1,Occasional Buyers
405-1744925-9490560,34,1,5645.64,4,1,5,10,415,2,High Value Customers
405-1745092-3044988,86,1,4828.4,2,1,5,8,215,2,High Value Customers
405-1745658-5639278,91,1,2734.63,2,1,4,7,214,1,Occasional Buyers
405-1745676-2308374,100,1,1876.09,1,1,3,5,113,1,Occasional Buyers
405-1745874-8423299,108,1,641.06,1,1,1,3,111,1,Occasional Buyers
405-1746673-1918102,112,1,234.99,1,1,1,3,111,1,Occasional Buyers
405-1746752-8378940,58,1,1943.27,3,1,3,7,313,0,Regular Customers
405-1746944-5140177,6,1,1999.68,5,1,3,9,513,0,Regular Customers
405-1747509-7577308,87,1,1341.25,2,1,2,5,212,1,Occasional Buyers
405-1747528-4672531,50,1,1570.99,3,1,2,6,312,0,Regular Customers
405-1748064-4590918,86,1,2261.54,2,1,3,6,213,1,Occasional Buyers
405-1748089-2813313,14,1,2715.7,5,1,4,10,514,0,Regular Customers
405-1748202-6617725,33,1,1108.86,4,1,2,7,412,0,Regular Customers
405-1748210-6175314,28,1,5641.18,4,1,5,10,415,2,High Value Customers
405-1748616-6841712,92,1,698.42,2,1,1,4,211,1,Occasional Buyers
405-1748676-5855184,90,1,3232.42,2,1,4,7,214,1,Occasional Buyers
405-1748881-7359207,20,1,475.4,5,1,1,7,511,0,Regular Customers
405-1749021-8766514,102,1,2120.2,1,1,3,5,113,1,Occasional Buyers
405-1749316-5695619,89,1,3672.8,2,1,4,7,214,1,Occasional Buyers
405-1749657-7771201,103,1,6058.65,1,1,5,7,115,2,High Value Customers
405-1749836-6926095,113,1,420.97,1,1,1,3,111,1,Occasional Buyers
405-1749904-4482330,115,1,3051.82,1,1,4,6,114,1,Occasional Buyers
405-1750151-8105246,21,1,520.86,5,1,1,7,511,0,Regular Customers
405-1750620-7008073,35,1,1392.42,4,1,2,7,412,0,Regular Customers
405-1750714-7757155,10,1,4992.46,5,1,5,11,515,2,High Value Customers
405-1750783-2948257,43,1,2655.46,4,1,4,9,414,0,Regular Customers
405-1750892-3713433,25,1,4485.18,5,1,5,11,515,2,High Value Customers
405-1750898-2181931,63,1,1239.64,3,1,2,6,312,1,Occasional Buyers
405-1750944-6191760,8,1,1068.43,5,1,2,8,512,0,Regular Customers
405-1751282-9907409,28,1,2664.47,4,1,4,9,414,0,Regular Customers
405-1751305-9182916,38,1,1835.35,4,1,3,8,413,0,Regular Customers
405-1751357-3578297,90,1,2857.42,2,1,4,7,214,1,Occasional Buyers
405-1751506-1287770,33,1,1002.05,4,1,1,6,411,0,Regular Customers
405-1751691-9076636,44,1,4138.17,4,1,5,10,415,2,High Value Customers
405-1751749-7106991,16,1,2276.91,5,1,3,9,513,0,Regular Customers
405-1752504-7558257,122,1,2974.58,1,1,4,6,114,1,Occasional Buyers
405-1752811-7464495,43,1,4060.92,4,1,5,10,415,2,High Value Customers
405-1752914-4310739,87,1,2183.01,2,1,3,6,213,1,Occasional Buyers
405-1752952-9685518,84,1,8188.97,2,1,5,8,215,2,High Value Customers
405-1753624-4579483,85,1,1944.4,2,1,3,6,213,1,Occasional Buyers
405-1753782-3770654,45,1,2265.47,4,1,3,8,413,0,Regular Customers
405-1754735-2158228,29,1,708.68,4,1,1,6,411,0,Regular Customers
405-1754751-4451295,12,1,1417.21,5,1,2,8,512,0,Regular Customers
405-1754805-8083148,61,1,6327.32,3,1,5,9,315,2,High Value Customers
405-1754965-2996048,36,1,300.07,4,1,1,6,411,0,Regular Customers
405-1755130-2744654,30,1,213.63,4,1,1,6,411,0,Regular Customers
405-1756065-1448179,37,1,1433.68,4,1,2,7,412,0,Regular Customers
405-1756119-7688061,18,1,2386.74,5,1,3,9,513,0,Regular Customers
405-1756229-1908400,60,1,3939.92,3,1,5,9,315,2,High Value Customers
405-1756453-2941285,41,1,8188.97,4,1,5,10,415,2,High Value Customers
405-1757108-9493113,62,1,709.74,3,1,1,5,311,1,Occasional Buyers
405-1757125-8401468,46,1,2394.3,4,1,4,9,414,0,Regular Customers
405-1757152-6744013,102,1,2878.5,1,1,4,6,114,1,Occasional Buyers
405-1757193-8507794,61,1,1130.63,3,1,2,6,312,0,Regular Customers
405-1757196-3492884,110,1,5303.32,1,1,5,7,115,2,High Value Customers
405-1757434-3530483,8,1,4076.36,5,1,5,11,515,0,Regular Customers
405-1757446-4756598,21,1,484.52,5,1,1,7,511,0,Regular Customers
405-1757565-4347216,6,1,1438.49,5,1,2,8,512,0,Regular Customers
405-1757767-6359248,75,1,4740.28,2,1,5,8,215,2,High Value Customers
405-1757984-6070524,39,1,2084.26,4,1,3,8,413,0,Regular Customers
405-1758101-1630447,36,1,2266.1,4,1,3,8,413,0,Regular Customers
405-1758198-9471289,81,1,521.82,2,1,1,4,211,1,Occasional Buyers
405-1758253-5824516,64,1,2314.8,3,1,3,7,313,1,Occasional Buyers
405-1758709-3864004,28,1,5624.4,4,1,5,10,415,2,High Value Customers
405-1758735-1650233,25,1,1589.12,5,1,2,8,512,0,Regular Customers
405-1759065-8543075,84,1,8188.97,2,1,5,8,215,2,High Value Customers
405-1759422-2091726,91,1,3883.78,2,1,5,8,215,1,Occasional Buyers
405-1759670-7211391,40,1,2083.35,4,1,3,8,413,0,Regular Customers
405-1760107-5903241,58,1,5727.22,3,1,5,9,315,2,High Value Customers
405-1760669-2206831,63,1,687.36,3,1,1,5,311,1,Occasional Buyers
405-1760688-8731516,49,1,1071.88,4,1,2,7,412,0,Regular Customers
405-1760893-5903955,61,1,4510.22,3,1,5,9,315,2,High Value Customers
405-1760941-1095267,18,1,7980.72,5,1,5,11,515,2,High Value Customers
405-1761049-2330329,12,1,6159.35,5,1,5,11,515,2,High Value Customers
405-1761292-5382398,13,1,390.77,5,1,1,7,511,0,Regular Customers
405-1761446-4479607,70,1,885.46,3,1,1,5,311,1,Occasional Buyers
405-1762026-7710493,56,1,1825.12,3,1,3,7,313,0,Regular Customers
405-1762308-7769520,120,1,615.56,1,1,1,3,111,1,Occasional Buyers
405-1762372-9692626,71,1,1961.12,3,1,3,7,313,1,Occasional Buyers
405-1762402-8454849,30,1,3559.36,4,1,4,9,414,0,Regular Customers
405-1762564-8243268,40,1,1108.47,4,1,2,7,412,0,Regular Customers
405-1762603-3246584,109,1,2788.8,1,1,4,6,114,1,Occasional Buyers
405-1762609-6527625,90,1,2780.54,2,1,4,7,214,1,Occasional Buyers
405-1762818-1622812,78,1,255.66,2,1,1,4,211,1,Occasional Buyers
405-1762915-6833151,60,1,2324.42,3,1,3,7,313,0,Regular Customers
405-1762921-9681011,48,1,1563.34,4,1,2,7,412,0,Regular Customers
405-1763168-1246185,53,1,2465.31,3,1,4,8,314,0,Regular Customers
405-1763500-6089533,120,1,8045.32,1,1,5,7,115,2,High Value Customers
405-1763534-8440261,32,1,2098.67,4,1,3,8,413,0,Regular Customers
405-1763646-2217848,77,1,2084.24,2,1,3,6,213,1,Occasional Buyers
405-1764302-7422241,5,1,2367.25,5,1,3,9,513,0,Regular Customers
405-1764365-6196921,96,1,2059.72,2,1,3,6,213,1,Occasional Buyers
405-1764470-9376960,94,1,656.42,2,1,1,4,211,1,Occasional Buyers
405-1764742-9333540,7,1,1611.34,5,1,2,8,512,0,Regular Customers
405-1764889-5768891,105,1,1177.01,1,1,2,4,112,1,Occasional Buyers
405-1764985-2138635,75,1,1269.69,2,1,2,5,212,1,Occasional Buyers
405-1765812-2922370,85,1,612.09,2,1,1,4,211,1,Occasional Buyers
405-1765946-1972140,14,1,2053.71,5,1,3,9,513,0,Regular Customers
405-1765966-2533605,69,1,395.98,3,1,1,5,311,1,Occasional Buyers
405-1766579-2649620,15,1,681.75,5,1,1,7,511,0,Regular Customers
405-1766820-5443916,13,1,2818.72,5,1,4,10,514,0,Regular Customers
405-1767407-9265049,18,1,3672.45,5,1,4,10,514,0,Regular Customers
405-1767423-9651778,8,1,1791.86,5,1,3,9,513,0,Regular Customers
405-1767629-6461406,36,1,415.52,4,1,1,6,411,0,Regular Customers
405-1767816-5494070,15,1,1515.95,5,1,2,8,512,0,Regular Customers
405-1768159-1304665,96,1,1683.47,2,1,2,5,212,1,Occasional Buyers
405-1768224-4639088,87,1,690.86,2,1,1,4,211,1,Occasional Buyers
405-1768323-1945217,50,1,934.43,3,1,1,5,311,0,Regular Customers
405-1768724-5946458,64,1,1497.33,3,1,2,6,312,1,Occasional Buyers
405-1769508-5100884,118,1,2115.16,1,1,3,5,113,1,Occasional Buyers
405-1769655-4954698,27,1,696.75,4,1,1,6,411,0,Regular Customers
405-1769944-5505692,26,1,324.42,4,1,1,6,411,0,Regular Customers
405-1769979-9635390,17,1,1727.9,5,1,2,8,512,0,Regular Customers
405-1769989-8264840,34,1,2774.34,4,1,4,9,414,0,Regular Customers
405-1770027-5371225,105,1,8188.97,1,1,5,7,115,2,High Value Customers
405-1770374-7447053,11,1,4755.32,5,1,5,11,515,2,High Value Customers
405-1770483-4627309,9,1,1825.88,5,1,3,9,513,0,Regular Customers
405-1770633-3919583,45,1,5078.61,4,1,5,10,415,2,High Value Customers
405-1771169-8403290,98,1,769.65,2,1,1,4,211,1,Occasional Buyers
405-1771577-2486029,35,1,702.92,4,1,1,6,411,0,Regular Customers
405-1771592-3006224,17,1,465.96,5,1,1,7,511,0,Regular Customers
405-1772404-2956384,14,1,5163.94,5,1,5,11,515,2,High Value Customers
405-1772730-3858887,68,1,2885.34,3,1,4,8,314,1,Occasional Buyers
405-1772979-5243495,94,1,2028.89,2,1,3,6,213,1,Occasional Buyers
405-1773431-3323867,26,1,2586.8,4,1,4,9,414,0,Regular Customers
405-1773985-6175404,61,1,2923.89,3,1,4,8,314,0,Regular Customers
405-1774125-8191536,33,1,2360.07,4,1,3,8,413,0,Regular Customers
405-1774244-2162819,74,1,2154.02,3,1,3,7,313,1,Occasional Buyers
405-1774856-7826111,109,1,835.76,1,1,1,3,111,1,Occasional Buyers
405-1774962-1917580,76,1,831.37,2,1,1,4,211,1,Occasional Buyers
405-1775027-8091977,39,1,2709.47,4,1,4,9,414,0,Regular Customers
405-1775447-6066854,87,1,8188.97,2,1,5,8,215,2,High Value Customers
405-1775573-5991843,80,1,2989.54,2,1,4,7,214,1,Occasional Buyers
405-1775820-3794353,120,1,2466.34,1,1,4,6,114,1,Occasional Buyers
405-1775895-3684743,8,1,940.36,5,1,1,7,511,0,Regular Customers
405-1776080-8573651,118,1,2978.7,1,1,4,6,114,1,Occasional Buyers
405-1776813-7005613,44,1,644.68,4,1,1,6,411,0,Regular Customers
405-1777587-5481851,55,1,1207.8,3,1,2,6,312,0,Regular Customers
405-1778263-5504996,82,1,8188.97,2,1,5,8,215,2,High Value Customers
405-1778488-6411277,45,1,543.14,4,1,1,6,411,0,Regular Customers
405-1778600-9133489,30,1,4624.96,4,1,5,10,415,2,High Value Customers
405-1778801-8218666,38,1,2787.3,4,1,4,9,414,0,Regular Customers
405-1778907-9725098,63,1,787.34,3,1,1,5,311,1,Occasional Buyers
405-1779102-6426785,121,1,2606.18,1,1,4,6,114,1,Occasional Buyers
405-1779472-1033854,65,1,1063.02,3,1,2,6,312,1,Occasional Buyers
405-1779556-9428909,14,1,1404.51,5,1,2,8,512,0,Regular Customers
405-1780168-8588147,67,1,220.62,3,1,1,5,311,1,Occasional Buyers
405-1780841-1320084,112,1,3701.92,1,1,5,7,115,1,Occasional Buyers
405-1780975-6567194,94,1,2173.49,2,1,3,6,213,1,Occasional Buyers
405-1781309-3676259,122,1,3803.8,1,1,5,7,115,1,Occasional Buyers
405-1781383-2978100,5,1,2711.16,5,1,4,10,514,0,Regular Customers
405-1781492-6995772,11,1,2226.3,5,1,3,9,513,0,Regular Customers
405-1781796-4475797,31,1,2624.03,4,1,4,9,414,0,Regular Customers
405-1781807-6429081,49,1,726.89,4,1,1,6,411,0,Regular Customers
405-1782309-7689075,44,1,2083.35,4,1,3,8,413,0,Regular Customers
405-1782471-2232482,33,1,2454.99,4,1,4,9,414,0,Regular Customers
405-1782676-4607541,51,1,423.32,3,1,1,5,311,0,Regular Customers
405-1783530-5744954,12,1,468.31,5,1,1,7,511,0,Regular Customers
405-1783715-5242701,112,1,2510.9,1,1,4,6,114,1,Occasional Buyers
405-1784114-3987098,62,1,805.67,3,1,1,5,311,1,Occasional Buyers
405-1784215-1150323,23,1,2589.15,5,1,4,10,514,0,Regular Customers
405-1784247-8233750,91,1,1391.96,2,1,2,5,212,1,Occasional Buyers
405-1784741-9766406,95,1,3367.62,2,1,4,7,214,1,Occasional Buyers
405-1785314-5803347,39,1,5638.83,4,1,5,10,415,2,High Value Customers
405-1785491-7806491,77,1,5379.75,2,1,5,8,215,2,High Value Customers
405-1785655-5302529,39,1,3792.42,4,1,5,10,415,0,Regular Customers
405-1786108-4132669,118,1,1638.75,1,1,2,4,112,1,Occasional Buyers
405-1786206-4379971,64,1,2493.8,3,1,4,8,314,1,Occasional Buyers
405-1786584-8426053,80,1,4885.42,2,1,5,8,215,2,High Value Customers
405-1786701-6453731,114,1,3121.56,1,1,4,6,114,1,Occasional Buyers
405-1787606-5473883,79,1,2717.24,2,1,4,7,214,1,Occasional Buyers
405-1787709-9980046,26,1,5454.66,4,1,5,10,415,2,High Value Customers
405-1787864-3228701,26,1,2083.35,4,1,3,8,413,0,Regular Customers
405-1787985-1487534,55,1,3917.02,3,1,5,9,315,2,High Value Customers
405-1788192-9887426,116,1,1875.03,1,1,3,5,113,1,Occasional Buyers
405-1788252-3417723,78,1,2899.08,2,1,4,7,214,1,Occasional Buyers
405-1788521-4054773,61,1,2548.42,3,1,4,8,314,0,Regular Customers
405-1788843-8983798,111,1,522.3,1,1,1,3,111,1,Occasional Buyers
405-1788925-4011056,112,1,3113.18,1,1,4,6,114,1,Occasional Buyers
405-1789367-4822824,33,1,7757.72,4,1,5,10,415,2,High Value Customers
405-1789765-6837199,48,1,5738.78,4,1,5,10,415,2,High Value Customers
405-1790008-8262083,45,1,1507.14,4,1,2,7,412,0,Regular Customers
405-1790056-4230781,91,1,1913.08,2,1,3,6,213,1,Occasional Buyers
405-1790086-1021626,101,1,2059.99,1,1,3,5,113,1,Occasional Buyers
405-1790433-9264340,26,1,1113.7,4,1,2,7,412,0,Regular Customers
405-1791115-7897258,95,1,849.73,2,1,1,4,211,1,Occasional Buyers
405-1791306-7429794,84,1,1073.51,2,1,2,5,212,1,Occasional Buyers
405-1791546-7551911,58,1,2083.35,3,1,3,7,313,0,Regular Customers
405-1791811-2090706,27,1,8188.97,4,1,5,10,415,2,High Value Customers
405-1792069-3379949,62,1,2548.95,3,1,4,8,314,1,Occasional Buyers
405-1792086-2613004,27,1,323.57,4,1,1,6,411,0,Regular Customers
405-1792418-5654564,49,1,1696.88,4,1,2,7,412,0,Regular Customers
405-1792530-7574851,77,1,2020.93,2,1,3,6,213,1,Occasional Buyers
405-1792663-6700336,95,1,1464.54,2,1,2,5,212,1,Occasional Buyers
405-1792877-1232258,82,1,5164.8,2,1,5,8,215,2,High Value Customers
405-1792982-7680974,31,1,2041.9,4,1,3,8,413,0,Regular Customers
405-1793275-4277270,3,1,354.16,5,1,1,7,511,0,Regular Customers
405-1793323-7284160,68,1,3800.78,3,1,5,9,315,2,High Value Customers
405-1793565-8808067,49,1,2061.67,4,1,3,8,413,0,Regular Customers
405-1793579-6262285,52,1,2834.62,3,1,4,8,314,0,Regular Customers
405-1793664-3929345,29,1,4613.3,4,1,5,10,415,2,High Value Customers
405-1794372-4088121,40,1,785.18,4,1,1,6,411,0,Regular Customers
405-1794621-5584101,95,1,1741.94,2,1,2,5,212,1,Occasional Buyers
405-1794643-6862942,24,1,2083.35,5,1,3,9,513,0,Regular Customers
405-1794982-3924423,100,1,570.79,1,1,1,3,111,1,Occasional Buyers
405-1795404-1773754,4,1,2123.71,5,1,3,9,513,0,Regular Customers
405-1796054-9836724,113,1,2110.39,1,1,3,5,113,1,Occasional Buyers
405-1796097-2793132,115,1,1604.37,1,1,2,4,112,1,Occasional Buyers
405-1796214-4223188,118,1,2302.0,1,1,3,5,113,1,Occasional Buyers
405-1796301-2808414,78,1,4495.06,2,1,5,8,215,2,High Value Customers
405-1796303-3658484,110,1,2913.66,1,1,4,6,114,1,Occasional Buyers
405-1796339-6558680,9,1,5112.86,5,1,5,11,515,2,High Value Customers
405-1796901-7364497,97,1,1888.26,2,1,3,6,213,1,Occasional Buyers
405-1797008-8596518,24,1,5897.12,5,1,5,11,515,2,High Value Customers
405-1797194-6550364,66,1,1922.26,3,1,3,7,313,1,Occasional Buyers
405-1797241-1257619,82,1,2961.44,2,1,4,7,214,1,Occasional Buyers
405-1797520-2284448,29,1,1112.66,4,1,2,7,412,0,Regular Customers
405-1797948-4919718,97,1,4569.02,2,1,5,8,215,2,High Value Customers
405-1797989-3982800,81,1,3610.26,2,1,4,7,214,1,Occasional Buyers
405-1797994-2324992,34,1,1475.56,4,1,2,7,412,0,Regular Customers
405-1797995-4494787,95,1,2261.08,2,1,3,6,213,1,Occasional Buyers
405-1798323-4501811,75,1,2083.35,2,1,3,6,213,1,Occasional Buyers
405-1798325-2010207,120,1,1493.1,1,1,2,4,112,1,Occasional Buyers
405-1798347-5252419,77,1,2493.08,2,1,4,7,214,1,Occasional Buyers
405-1798397-9950271,69,1,841.38,3,1,1,5,311,1,Occasional Buyers
405-1798402-1919494,59,1,2083.35,3,1,3,7,313,0,Regular Customers
405-1798670-6980088,33,1,2202.95,4,1,3,8,413,0,Regular Customers
405-1799302-9494848,100,1,428.5,1,1,1,3,111,1,Occasional Buyers
405-1799411-4186598,101,1,3678.9,1,1,4,6,114,1,Occasional Buyers
405-1799529-7593576,71,1,333.11,3,1,1,5,311,1,Occasional Buyers
405-1799541-1215837,96,1,4702.06,2,1,5,8,215,2,High Value Customers
405-1799760-4917830,4,1,1386.97,5,1,2,8,512,0,Regular Customers
405-1799870-2322834,108,1,2535.85,1,1,4,6,114,1,Occasional Buyers
405-1800199-6270322,38,1,4116.6,4,1,5,10,415,0,Regular Customers
405-1800429-7684074,110,1,5894.49,1,1,5,7,115,2,High Value Customers
405-1800492-8642503,90,1,2083.35,2,1,3,6,213,1,Occasional Buyers
405-1800660-5015227,48,1,2083.35,4,1,3,8,413,0,Regular Customers
405-1800717-4058218,36,1,224.86,4,1,1,6,411,0,Regular Customers
405-1800752-8908372,84,1,583.66,2,1,1,4,211,1,Occasional Buyers
405-1800821-4735175,7,1,1605.34,5,1,2,8,512,0,Regular Customers
405-1801122-9155128,106,1,316.89,1,1,1,3,111,1,Occasional Buyers
405-1801284-4864619,92,1,2252.29,2,1,3,6,213,1,Occasional Buyers
405-1801527-6230630,3,1,3815.2,5,1,5,11,515,0,Regular Customers
405-1801773-4878953,77,1,2927.14,2,1,4,7,214,1,Occasional Buyers
405-1802318-1772059,73,1,1716.11,3,1,2,6,312,1,Occasional Buyers
405-1802399-8404999,61,1,3024.42,3,1,4,8,314,0,Regular Customers
405-1802470-3649435,101,1,1114.42,1,1,2,4,112,1,Occasional Buyers
405-1802733-8597082,92,1,1532.79,2,1,2,5,212,1,Occasional Buyers
405-1803448-4993014,76,1,2395.12,2,1,4,7,214,1,Occasional Buyers
405-1804091-4427168,54,1,508.15,3,1,1,5,311,0,Regular Customers
405-1804149-4335063,39,1,2492.4,4,1,4,9,414,0,Regular Customers
405-1804179-4728263,39,1,2910.6,4,1,4,9,414,0,Regular Customers
405-1804645-8614165,42,1,1539.0,4,1,2,7,412,0,Regular Customers
405-1804906-5709305,94,1,2083.35,2,1,3,6,213,1,Occasional Buyers
405-1804922-7924101,26,1,1041.3,4,1,2,7,412,0,Regular Customers
405-1804985-7142918,65,1,1480.53,3,1,2,6,312,1,Occasional Buyers
405-1805027-8379392,116,1,1998.74,1,1,3,5,113,1,Occasional Buyers
405-1805966-7608349,68,1,711.67,3,1,1,5,311,1,Occasional Buyers
405-1806175-8397313,116,1,770.23,1,1,1,3,111,1,Occasional Buyers
405-1806324-4285875,86,1,903.74,2,1,1,4,211,1,Occasional Buyers
405-1806657-7723278,37,1,782.32,4,1,1,6,411,0,Regular Customers
405-1806740-5229631,114,1,2505.15,1,1,4,6,114,1,Occasional Buyers
405-1806886-3170082,98,1,856.86,2,1,1,4,211,1,Occasional Buyers
405-1806915-3757796,10,1,352.27,5,1,1,7,511,0,Regular Customers
405-1806925-4982247,107,1,8188.97,1,1,5,7,115,2,High Value Customers
405-1806932-8239700,84,1,2797.8,2,1,4,7,214,1,Occasional Buyers
405-1807159-5132721,65,1,842.13,3,1,1,5,311,1,Occasional Buyers
405-1807278-8006434,86,1,1774.06,2,1,2,5,212,1,Occasional Buyers
405-1807486-2425234,36,1,2165.52,4,1,3,8,413,0,Regular Customers
405-1807662-9253655,55,1,1118.54,3,1,2,6,312,0,Regular Customers
405-1808201-5174014,106,1,426.72,1,1,1,3,111,1,Occasional Buyers
405-1808371-1819899,70,1,1998.06,3,1,3,7,313,1,Occasional Buyers
405-1808402-8498667,78,1,2578.4,2,1,4,7,214,1,Occasional Buyers
405-1808821-1387773,50,1,1220.31,3,1,2,6,312,0,Regular Customers
405-1808941-4458998,49,1,564.2,4,1,1,6,411,0,Regular Customers
405-1809026-2747404,32,1,3215.74,4,1,4,9,414,0,Regular Customers
405-1809194-9963442,31,1,2222.34,4,1,3,8,413,0,Regular Customers
405-1809528-7509231,20,1,7211.16,5,1,5,11,515,2,High Value Customers
405-1809555-6789342,61,1,4933.32,3,1,5,9,315,2,High Value Customers
405-1809592-6394909,37,1,1592.64,4,1,2,7,412,0,Regular Customers
405-1809792-6317182,82,1,1703.64,2,1,2,5,212,1,Occasional Buyers
405-1809965-4591008,76,1,467.28,2,1,1,4,211,1,Occasional Buyers
405-1810127-1374177,22,1,4316.52,5,1,5,11,515,0,Regular Customers
405-1810300-2134068,18,1,1694.4,5,1,2,8,512,0,Regular Customers
405-1810617-5115380,9,1,1143.08,5,1,2,8,512,0,Regular Customers
405-1811078-5183932,104,1,565.03,1,1,1,3,111,1,Occasional Buyers
405-1811307-5546909,3,1,1161.29,5,1,2,8,512,0,Regular Customers
405-1811475-8339110,53,1,3532.76,3,1,4,8,314,0,Regular Customers
405-1811833-3255053,84,1,363.14,2,1,1,4,211,1,Occasional Buyers
405-1811969-6714669,102,1,463.56,1,1,1,3,111,1,Occasional Buyers
405-1811999-5943440,30,1,1220.74,4,1,2,7,412,0,Regular Customers
405-1812053-6640513,105,1,1807.81,1,1,3,5,113,1,Occasional Buyers
405-1812171-2085350,113,1,1535.64,1,1,2,4,112,1,Occasional Buyers
405-1812283-8145303,45,1,1373.95,4,1,2,7,412,0,Regular Customers
405-1812374-7807844,12,1,1133.28,5,1,2,8,512,0,Regular Customers
405-1812423-5208449,73,1,2369.55,3,1,3,7,313,1,Occasional Buyers
405-1812891-9689057,46,1,8188.97,4,1,5,10,415,2,High Value Customers
405-1812956-4634091,71,1,5861.88,3,1,5,9,315,2,High Value Customers
405-1813109-2749373,51,1,1920.16,3,1,3,7,313,0,Regular Customers
405-1813116-4141146,93,1,2290.9,2,1,3,6,213,1,Occasional Buyers
405-1813209-6077503,100,1,430.44,1,1,1,3,111,1,Occasional Buyers
405-1813316-3023863,77,1,1071.65,2,1,2,5,212,1,Occasional Buyers
405-1813517-9452700,63,1,546.78,3,1,1,5,311,1,Occasional Buyers
405-1814089-2954589,12,1,705.86,5,1,1,7,511,0,Regular Customers
405-1814461-8003447,52,1,2313.68,3,1,3,7,313,0,Regular Customers
405-1815172-7699670,63,1,4174.22,3,1,5,9,315,2,High Value Customers
405-1815916-1080412,22,1,8188.97,5,1,5,11,515,2,High Value Customers
405-1816082-2991366,20,1,2150.65,5,1,3,9,513,0,Regular Customers
405-1816488-7812482,76,1,2398.01,2,1,4,7,214,1,Occasional Buyers
405-1816601-8821707,109,1,8188.97,1,1,5,7,115,2,High Value Customers
405-1816717-8732550,22,1,600.21,5,1,1,7,511,0,Regular Customers
405-1816977-7744804,90,1,1972.59,2,1,3,6,213,1,Occasional Buyers
405-1817077-1443834,122,1,2157.29,1,1,3,5,113,1,Occasional Buyers
405-1817279-8605412,117,1,1629.15,1,1,2,4,112,1,Occasional Buyers
405-1817884-9339173,90,1,2387.8,2,1,3,6,213,1,Occasional Buyers
405-1817949-1183867,26,1,2225.43,4,1,3,8,413,0,Regular Customers
405-1819115-3882209,81,1,1691.98,2,1,2,5,212,1,Occasional Buyers
405-1819388-3733006,68,1,3133.74,3,1,4,8,314,1,Occasional Buyers
405-1820101-6496651,35,1,2572.85,4,1,4,9,414,0,Regular Customers
405-1820369-7771300,67,1,1278.8,3,1,2,6,312,1,Occasional Buyers
405-1820443-6775942,19,1,1980.22,5,1,3,9,513,0,Regular Customers
405-1820585-4082650,15,1,1047.86,5,1,2,8,512,0,Regular Customers
405-1820752-3815484,14,1,1733.97,5,1,2,8,512,0,Regular Customers
405-1821162-1469548,73,1,291.94,3,1,1,5,311,1,Occasional Buyers
405-1821413-4226505,118,1,2943.5,1,1,4,6,114,1,Occasional Buyers
